Url,Identifier,PrefLabel,Definition,Version,Deprecated,Date
http://vocab.nerc.ac.uk/collection/L22/current/TOOL1411/,SDN:L22::TOOL1411,Applied Biosystems ABI PRISM 7000 Sequence Detection System,"The ABI PRISM 7000 Sequence Detection System (7000 SDS instrument) is a second generation sequence detection instrument capable of quantitative and qualitative detection with fluorescent-based PCR chemistries. The instrument is capable of quantitative detection using real-time analysis, and qualitative detection using end-point and dissociation-curve analysis. The 7000 SDS instrument combines thermal cycling, fluorescence detection, and application-specific software. It detects accumulated polymerase chain reaction (PCR) product cycle-by-cycle, thus making quantification available immediately after completion of PCR, without the need for further process analysis. Real-time, quantitative PCR applications include gene expression and pathogen detection. Post-PCR detection is also available for non-quantitative assays such as allelic discrimination (SNP detection) and plus/minus assays. It was manufactured by Applied Biosystems. In November 2008, Applied Biosystems merged with Invitrogen, forming Life Technologies, which was acquired by Thermo Fisher Scientific in 2014.",1,false,2020-03-23 15:14:02.0
http://vocab.nerc.ac.uk/collection/L22/current/TOOL0825/,SDN:L22::TOOL0825,Molecular Devices SpectraMax M2 and M2e microplate reader,"A bench-top, microplate reader for laboratory applications. It uses a dual monochromator to measure absorbance and fluorescence intensity. The M2 has a dedicated top-read fluorescence reader. The M2e has a dedicated top and bottom read fluorescence reader. Absorbance wavelength range: 200-1000 nm. Fluorescence excitation range: 250-850 nm. Fluorescence emission range: 360-850 nm (M2), 250-850 nm (M2e). Fluorescence detection limit (cuvette): 15 pM fluorescein.",2,false,2017-08-10 12:25:40.0
http://vocab.nerc.ac.uk/collection/L22/current/TOOL1143/,SDN:L22::TOOL1143,Thermo Scientific Fluoroskan Ascent microplate fluorometer,"A bench-top, microplate fluorometer used in laboratory research. Measurement occurs in a narrow angle and both the source of the excitation light (quartz-halogen lamp) and the detector of the emission light (photomultiplier tube) are located on the same side of the microplate. Filters are held in 8-position filter wheels and uses excitation wavelengths between 320-700 nm and emission wavelengths between 360-800 nm. The instrument can carry out both top and bottom reading. It has a measurement range of up to approx. 5000 Relative Fluorescence Units (RFU) and sensitivity of 2 fmol Fluorescein.",1,false,2017-07-26 11:43:10.0
http://vocab.nerc.ac.uk/collection/L22/current/NETT0136/,SDN:L22::NETT0136,Miniature Plankton Indicator  - Henderson et al. (1936); Glover (1953),"This indicator had a body length of 33 cm, a diameter of 3.8 cm, an aperture diameter of 1.27 cm, a filter disc of 2.54 cm in diameter and was towed at about 2 knots [Wiebe and Benfield 2003 Plate 13 F].",1,false,2011-10-21 14:18:49.0
http://vocab.nerc.ac.uk/collection/L22/current/TOOL1045/,SDN:L22::TOOL1045,Poseidon-3,"The Poseidon-3 radar altimeter is the main instrument on the Jason-2 mission. Derived from the Poseidon-1 altimeter on TOPEX/Poseidon and the Poseidon-2 on Jason-1, it measures sea level, wave heights and wind speed. The Poseidon-3 altimeter emits pulses at two frequencies  to measure the distance from the satellite to the surface (range). Free electrons in the atmosphere can delay the signal's return, affecting the measurement accuracy. The delay is directly related to the radar frequency, so the difference between the two measurements can be used to determine atmospheric electron content. Poseidon-3 is coupled with Doris/Diode, to improve measurements over coastal areas, inland waters and ice. Poseidon-3 emits pulses at 13.6 and 5.3 GHz in the C band, with pulse duration at 105 microseconds. Flown on JASON-2. http://sealevel.jpl.nasa.gov/technology/technologyinstrumentdescription/instrumentdescriptaltimeter/",2,false,2016-11-15 14:35:44.0
http://vocab.nerc.ac.uk/collection/L22/current/TOOL0523/,SDN:L22::TOOL0523,Varian Cary 50 UV-Vis Spectrophotometer,"A laboratory instrument that measures the amount of light at discrete pre-determined wavelengths that is transmitted or emitted by a sample. The instrument uses a dual beam, Czerny-Turner monochromator with a 190-1100 nm wavelength range and approximately 1.5 nm fixed spectral bandwidth. It uses a full spectrum Xe pulse lamp single source and dual Si diode detectors. The instrument has scan rates of up to 24000 nm/min and a maximum measurement rate of 80 data points per s. It also has room light immunity. It was manufactured by Varian (now part of Agilent Technologies).",2,false,2017-08-10 12:25:39.0
http://vocab.nerc.ac.uk/collection/L22/current/TOOL0914/,SDN:L22::TOOL0914,Teledyne Reson TC1037 directional telephone transducer,A directional transducer with low frequency (6kHz-15kHz). This instrument is specifically designed for underwater telephone systems. It can also be used as a building block in special long range sonars or in sub bottom penetration single or multibeam systems.,2,false,2017-02-07 12:05:41.0
http://vocab.nerc.ac.uk/collection/L22/current/TOOL0066/,SDN:L22::TOOL0066,Dr.Haardt BackScat Fluorometer Model 1302,"Backscatter fluorometer comprising three optical sensors integrated into one housing with a light source of 2 xenon flash tubes and filters for the detection of chlorophyll, yellow substance (gelbstoff) and Mie backscattering.",1,false,2010-09-08 10:09:52.0
http://vocab.nerc.ac.uk/collection/L22/current/TOOL0366/,SDN:L22::TOOL0366,Turner Designs Cyclops-7 phycoerythrin cyanobacteria fluorometer,"A high performance, in-situ fluorometer with 544 nm excitation filter and 577 nm emission filter which detects Phycoerythrin cyanobacteria. It has a minimum detection limit of 150 cells/mL and a dynamic range of 0-150,000 cells/mL. The instrument can be used at depths of up to 600 m and in water temperatures of -2 to 50 degC.",1,false,2011-01-28 12:46:19.0
http://vocab.nerc.ac.uk/collection/L22/current/TOOL0666/,SDN:L22::TOOL0666,Eppley Precision Spectral Pyranometer,"A discontinued instrument that measured sun and sky irradiance in the range of wavelengths 0.285 to 2.8 microns, including most of the solar spectrum.  It had a ""hemispheric receiver"" intended to approximate the cosine response for oblique rays. More information may be found at http://www.yale.edu/ceo/Documentation/Eppley%20Precision%20Spectral%20Pyranometer.pdf.",1,false,2014-03-11 15:50:22.0
http://vocab.nerc.ac.uk/collection/L22/current/TOOL0940/,SDN:L22::TOOL0940,McLane RAS-100 remote-access sampler,"A deep water or coastal time series water sampler that collects samples for biological, dissolved major and minor nutrient, dissolved trace metal, or dissolved organic carbon analyses. It collects 48 100ml samples of ambient water and suspended material in Tedlar bags, isolating the samples for subsequent laboratory analysis following a user defined sampling schedule. RAS systems can optionally be fitted with in-line pre-filters and an external temperature sensor. Deployment data with a report of sample event conditions is stored to non-volatile EEPROM. Further information is available at http://www.mclanelabs.com/master_page/product-type/samplers/remote-access-sampler.",1,false,2015-09-01 07:51:29.0
http://vocab.nerc.ac.uk/collection/L22/current/TOOL0829/,SDN:L22::TOOL0829,SAMS C18 high performance liquid chromatograph and fluorometric detector,"A laboratory-developed,  high performance liquid chromatography system used for analysing chlorophyll a. The system comprises an Agilent 1100 autosampler, LDC Analytical Constametric 3500 pump (now Thermo Scientific), reversed-phase 2 cm, 18 carbon alkyl bonded silica column and Gilson Fluorometer model 121 detector. The system is used at the Scottish Association for Marine Science (SAMS).",1,false,2015-02-13 14:44:35.0
http://vocab.nerc.ac.uk/collection/L22/current/TOOL1142/,SDN:L22::TOOL1142,Thermo Scientific Accela Series High Performance Liquid Chromatograph,"The Accela Series high performance liquid chromatography system provides fast separations at pressures of up to 18,130 psi and at flow rates of 1 to 5000 uL/min. The system consists of an analytical pump (Accela Pump, Accela 600 Pump or Accela 1250 Pump), an autosampler, an optional PDA detector or UV/Vis detector and a solvent platform that  holds four 1 L solvent reservoir bottles and one 1 L wash bottle. The autosampler includes a built-in column oven (5 to 95degC), a sample temperature control (0 to 60degC) and the capacity for 200 samples across five sample trays. Both detectors have a dual-lamp optical bench that covers the UV-visible spectrum from 190 to 800 nm.",1,false,2017-07-24 11:51:25.0
http://vocab.nerc.ac.uk/collection/L22/current/TOOL0650/,SDN:L22::TOOL0650,Unknown high-performance liquid chromatograph,"A high-performance liquid chromatograph that separates and analyses compounds present in a liquid sample. Separation results from the difference in the relative distribution ratios of the solutes between a solid stationary phase packed into a column and a liquid mobile phase. The separated compound bands which elute from the column are then measured using a detector. HPLC forces the mobile phase under high pressures which is distinguished from traditional liquid chromatography which relies on the force of gravity. The HPLC also has better separation of the components due to the smaller particle size of the column packing material. HPLC instruments usually consist of a reservoir of mobile phase, a pump, an injector, a separation column and a detector.",1,false,2013-11-12 13:16:41.0
http://vocab.nerc.ac.uk/collection/L22/current/TOOL1210/,SDN:L22::TOOL1210,BD Biosciences FACSCalibur Flow Cytometry System,"The FACSCalibur flow cytometer is an autonomous benchtop flow cytometer designed for routine cell analysis, assay development, verification and identification of cellular populations. It is equipped with a blue (488 nm) air-cooled argon laser and a red (635 nm) diode laser. For each particle (cell), five optical parameters can be recorded from the 488 nm laser beam excitation: two light scatter signals, namely forward and right angle, and three fluorescences corresponding to emissions in green (530/30 nm BP), orange (585/42 nm BP) and red (670 nm LP) wavelength ranges. A far red fluorescence (661/16 nm BP) induced by the red diode can also be recorded. Data are analysed using BD Biosciences CellQuest software. Optional features include a cell sorting option, allowing users to identify and isolate a population of interest and a HTS option (High-throughput (HT) or Standard (STD) mode), where sample volumes range from 2-10 microlitres in HT mode and 2-200 microlitres in STD mode. An optional BD FACS Loader tube-lifter can be used to verify tube position and rack identification. The instrument has a capture rate of 300 cells per second, supports 40 (12 x 75 mm) tubes per rack, and has an operating temperature ranging from 16-29 degC.",1,false,2018-02-02 12:39:33.0
http://vocab.nerc.ac.uk/collection/L22/current/TOOL1209/,SDN:L22::TOOL1209,CytoBuoy CytoSense flow cytometer,"The CytoSense is a portable, benchtop autonomous flow cytometer designed for phytoplankton species classification and analysis of filamentous algae. It can also be used in situ to reveal temporal and spatial phytoplankton variability. It can be remotely controlled, and has been specifically designed to record the optical pulse shapes of suspended particles between <1 and 800 micrometres in diameter and up to 4 millimetres in length (for chain-forming cells recording) in relatively large volumes of water (several centimetres cubed per sample). The instrument combines high sensitivity with an extremely wide particle size range (from sub-micron up to 1.5 millimetres in diameter) and acquires multiple data points per particle, which distinguishes the CytoSense from conventional flow cytometers. The CytoSense has a modular design, with various upgrades and accessories available to suit user requirements. These include additional lasers, optional cameras to take pictures of particles and a widened flow cell. The sample intake speed ranges from 0.07 - 17 microlitres per second, allowing high particle loads (thousands of particles per second) as well as very low concentrations.",2,false,2018-02-02 09:09:47.0
http://vocab.nerc.ac.uk/collection/L22/current/TOOL0519/,SDN:L22::TOOL0519,BD Biosciences FACSAria II Flow Cytometer,"A high-speed fixed-alignment benchtop cell sorter. The cytometer can be operated at varied pressures and can acquire up to 70,000 events per second. It is capable of multicolour analysis of up to 13 fluorescent markers and two scatter parameters at a time. The system consists of three major components: a fluidics cart, optics system and cytometer electronics. This model has been discontinued. BD Biosciences is a component of BD, previously known as Becton Dickinson.",1,false,2012-07-04 10:02:10.0
http://vocab.nerc.ac.uk/collection/L22/current/TOOL1132/,SDN:L22::TOOL1132,BD Biosciences Influx Cell Sorter,"The BD Influx cell sorter is a flow cytometry platform with modular architecture and a combination of detection capabilities and hands-on controls. The optical system has up to ten lasers that can be customized with detectors and filters. The BD Influx system can handle a throughput rate of up to 200,000 events per second and features two, four and six way sorting as well as plate sorting. The fluidics system protects cells and addresses contamination. The nozzle assembly is designed to produce high droplet frequencies at relatively low pressures, enabling high-speed sorting while maintaining cell viability and functionality.",1,false,2017-05-19 16:18:59.0
http://vocab.nerc.ac.uk/collection/L22/current/TOOL1102/,SDN:L22::TOOL1102,Sysmex Partec CyFlow Space flow cytometer,"The CyFlow Space is a compact, multi-colour instrument for the analysis of individual cells and microscopic particles in suspension. The\ninstrument can be used in a wide range of different applications in microbiology, industry and cell biology. It has configurations with analysis of up to 13 fluorescence parameters and three physical light scattering parameters from near UV to infrared light along with a choice of lasers.  The instrument has fluorescence excitation by one to five light sources covering a range from ultra-violet to red excitation lines. It has a large particle range of 0.05-200 um and fluorescence resolution of 2%.",1,false,2017-01-06 10:30:25.0
http://vocab.nerc.ac.uk/collection/L22/current/NETT0104/,SDN:L22::NETT0104,N450 - Kemp et al. (1929); Marr (1938),"Cylinder-cone net structure with four sections. The cylinder is 450cm diameter by 457 cm long with a 3.8 cm mesh. The cone is  1371 cm long with three equal length sections with 1.27 cm mesh, 0.7 cm mesh, and 0.7 cm mesh with 0.4 cm mesh liner respectively. Used either as open net or with a messenger device that closed the net about half way back to the cod end while still allowing the net ring to tow normally.  Depth recording instrument used on the net.",1,false,2011-10-21 14:18:49.0
http://vocab.nerc.ac.uk/collection/L22/current/TOOL1013/,SDN:L22::TOOL1013,PerkinElmer Tri-Carb 2100TR low activity liquid scintillation analyser,"A benchtop liquid scintillation analyser for detecting small amounts of alpha, beta and gamma radioactivity. It features a Multichannel Analyzer with an effective resolution of 1/10 keV and an extended dynamic quench range. Sample capacity is either 408 standard 20 mL vials, or 720 small 4 or 7 mL vials. The instrument includes a barium-133 low energy external standard source centered under the sample vial which eliminates the effects of volume variations. It has an energy range of 0-2000 keV and an operating ambient temperature range of 15-35 degC. This instrument was superseded by the 3100TR and subsequently the 3110TR.",1,false,2016-08-23 15:42:03.0
http://vocab.nerc.ac.uk/collection/L22/current/TOOL0783/,SDN:L22::TOOL0783,Liquid Vial Forel-Ule Colour Comparator,"A set of 21 glass vials in a frame containing standard solutions made with differing proportions of distilled water, ammonia, copper sulphate, potassium chromate and cobalt sulphate. The formulations result in a colour palette that covers naturally occurring water bodies, which are visually compared in-situ with the vials and assigned the number (1-21) of the nearest colour match.",1,false,2014-08-26 15:43:04.0
http://vocab.nerc.ac.uk/collection/L22/current/TOOL1313/,SDN:L22::TOOL1313,WETLabs ECO Puck Triplet FLBBCD-SLK scattering fluorescence sensor,"A variant of the ECO Puck Triplet (http://vocab.nerc.ac.uk/collection/L22/current/TOOL0673/). It is a three-optical-sensor, user-defined instrument that carries a chlorophyll-a fluorometer, FDOM fluorometer and scattering meter. ECO Pucks are real?time only sensors as they are integrated onto the OEM platform that provides power and data handling. The SLK designation signifies this is a second generation model that is specific for integration into Slocum gliders. The fluorometers and scattering meter are single wavelength sensors. The model is depth-rated to 1000 m.",1,false,2019-02-11 10:45:41.0
http://vocab.nerc.ac.uk/collection/L22/current/TOOL1339/,SDN:L22::TOOL1339,Cefas water sampler,"A programmable water sampler developed in-house, originally designed for use with a Continuous Plankton Recorder (CPR). It can also be deployed on moorings, ROV or AUV platforms and towed-vehicle systems, to determine the species of marine plankton or for capturing marine contaminents. A pump collects up to 16 individual samples into gas-impermeable 250 ml bags, each within protective enclosures, which can be pre-filled with preservative. Sampling can be set-up via a Windows software interface, allowing the user to programme for water samples to be taken at specific times. It also has the capability for remote control sampling through an Iridium satellite interface, allowing remote sampling activation. Each bag fill can be performed either as a one shot operation, or as a repeat fill. The repeat fill feature allows a sample bag to be filled gradually over a period of time, with the amount of fill for each stage being preset through the user interface. Larger sampling bags can also be fitted as necessary. The sampler operates up to approximately 20 m depth, and can pump 100 ml in approximately 90 seconds. Further information can be found at http://www.cefastechnology.co.uk/products/water-sampler/.",1,false,2019-07-11 11:45:11.0
http://vocab.nerc.ac.uk/collection/L22/current/TOOL0517/,SDN:L22::TOOL0517,Picarro L2130-I deltaD/delta18O Isotopic Water Analyzer,"A portable analyser designed for laboratories or field based isotope analysis. It uses Cavity Ring-Down Spectroscopy (CRDS) to measure the spectral signature of the molecule of interest. The instrument includes a closed-loop temperature and pressure control. The L2130-i can be used in all aspects of the water cycle: water vapor, liquid water, or water trapped in solids. It has a typical precision of 0.25 per mil for d18O and 1.20 per mil for dD in solid samples. Corresponding typical values for liquid samples are 0.011 per mil for d18O and 0.038 per mil for dD.",1,false,2012-07-04 10:02:10.0
http://vocab.nerc.ac.uk/collection/L22/current/TOOL0817/,SDN:L22::TOOL0817,Quadrat,"A square or rectangular rigid frame of known area, often home-made, that is placed on the substrate to be sampled to mark a fixed area for sampling flora or fauna.",1,false,2015-01-09 14:18:23.0
http://vocab.nerc.ac.uk/collection/L22/current/TOOL1130/,SDN:L22::TOOL1130,Sea Data Inverted Echo Sounder (IES),The Sea Data IES was based on the earlier designs of the URI-GSO IES dating back to the late 1970s to early 1980s. It is an ocean bottom-moored instrument that measures the time taken for an acoustic pulse to travel from the instrument on the seafloor to the sea surface and return. The IES can be equipped with an optional bottom pressure sensor.,1,false,2017-05-10 10:47:50.0
http://vocab.nerc.ac.uk/collection/L22/current/TOOL0145/,SDN:L22::TOOL0145,Unknown chlorophyll fluorometer,An in-situ instrument that transmits pulses of UV light into a region of the surrounding water body and records the amount of red light generated as a result by chlorophyll fluorescence.,1,false,2010-05-18 16:10:58.0
http://vocab.nerc.ac.uk/collection/L22/current/TOOL0550/,SDN:L22::TOOL0550,University of East Anglia Low Volume Air Sampler,"An atmospheric sampler that pumps air through a series of filters to collect samples for off-line analysis of aerosol and gas-phase constituents. Air samples are drawn into a sheltered housing, and through a PTFE filter, which collect samples of particulate material. The air is then drawn through a pair of oxalic acid-impregnated paper filters, which trap gas-phase components. The pump is chosen to produce a flow rate of approximately 50 litres per minute. Inline flow meters between the filter set and the pump determine the volume of air sampled.",1,false,2012-09-26 16:33:22.0
http://vocab.nerc.ac.uk/collection/L22/current/TOOL1308/,SDN:L22::TOOL1308,Ernst Leitz Ortholux light microscope series,"A series of optical light microscopes first developed in the 1930's by Ernst Leitz GmbH. They are used in medical or industrial applications. There are three variants (ca. 1930-1970). The earliest variant observes only transmitted light using a lamp source fitted to the base. Later versions observe both transmitted and reflected light using separate lamp sources (6 volts, 30 watts). In addition, they comprise a stand, microscope tubes, objective carrier, objective stage and condenser which are interchangeable parts. The latest version is capable of using bright-field, dark-field, polarized light, fluorescence microscopy, phase contrast and UV illuminations.",1,false,2019-02-08 12:31:52.0
http://vocab.nerc.ac.uk/collection/L22/current/TOOL1092/,SDN:L22::TOOL1092,Brunel SP95I Microscope,"An inverted microscope designed for all types of cell culture and microbiology examinations. The instrument operates by illuminating the specimen from above, using a rheostat controlled quartz halogen lightning system of 6 volt 20 watt. Kohler illumination is enabled by a fitted field iris diaphragm. The microscope is equipped with a binocular viewing head with extra widefield 10x eyepieces, and a camera port for digital, 35mm photomicrography, and CCTV. The specimen stage measures 200 mm by 155 mm and is fitted with circular and rectangular removable plates. Drop down coaxial movement controls enable a traversing distance of 75 mm (X axis) and 50 mm (Y axis).",1,false,2016-11-24 14:31:10.0
http://vocab.nerc.ac.uk/collection/L22/current/TOOL0778/,SDN:L22::TOOL0778,Olympus IMT-2 series inverted microscope,"An inverted (the light source illuminates the specimen from above) optical microscope series with a fixed stage and focus adjustment by vertical movement of the nosepiece.  Different stages - some incorporating high accuracy micrometers, condensers and light sources are available for a wide range of applications including Koehler illumination, phase contrast and fluorescence microscopy.",1,false,2014-08-26 15:01:04.0
http://vocab.nerc.ac.uk/collection/L22/current/TOOL0575/,SDN:L22::TOOL0575,Olympus BH2 series system microscope,A polarized light microscope that uses Koehler illumination for high performance microscopic techniques. The instrument utilises a coarse stage adjustment and coaxial focusing. A camera can be attached for use in photo micrography. The Olympus BH2 series includes many microscopes such as the BHS and BHT models. An optional attachment (BH2-RFC) converts microscopes in this series into fluorescence microscopes.,2,false,2012-12-18 15:30:23.0
http://vocab.nerc.ac.uk/collection/L22/current/TOOL1307/,SDN:L22::TOOL1307,Olympus SZX16 stereomicroscope,"An optical microscope designed for low magnification observation of a sample. It is primarily used in microsurgery procedures. It observes using light reflected from the surface of object that is based on a Galilean optics system. It is also capable of observing using transmitted light from a LED base. It is capable of brightfield, darkfield, oblique and fluorescence illumination. It features a motorised focus drive and zoom body. It has the capacity of resolving 900 line pair/mm and has a zoom range of 0.7x-11.5x. Total magnification is 2.1x-690x (depending on objective lens and eyepiece).",1,false,2019-02-08 12:31:52.0
http://vocab.nerc.ac.uk/collection/L22/current/NETT0181/,SDN:L22::NETT0181,British Antarctic Survey Rectangular Midwater Trawl 25,"A British Antarctic Survey-built pelagic trawl system, best suited to catch fish. For targeted sampling in specific swarms or water layers, two nets can be used independently. The RMT system is operated in combination with the down-wire net monitor, a custom-built electronic system that enables two-way communications between the net and controllers aboard the ship. The net has a mouth opening of 25 m^2, and weighs around 1000 kg.",1,false,2018-01-30 16:59:47.0
http://vocab.nerc.ac.uk/collection/L22/current/TOOL0777/,SDN:L22::TOOL0777,FlowQuest 75 Ultra long-range Acoustic Current Profiler,FlowQuest 75 Ultra long-range Acoustic Current Profiler with an operating frequency of 75 kHz. Standard depth of 800 meters with a temperature range of -5 degC to 45 degC. Velocity accuracy of +/- 1 percent +/- 5mm/s and a maximum measuring range of 900 meters.,1,false,2014-08-20 12:41:30.0
http://vocab.nerc.ac.uk/collection/L22/current/TOOL1390/,SDN:L22::TOOL1390,WETLabs ECO-NTU(S) turbidity sensor,"An optical scattering meter designed to measure in situ turbidity in various marine environments. The (S) in the designation signifies the capability of the NTU with an integrated anti-fouling Bio-Wiper. The instrument measures turbidity at a wavelenth of 700 nm over the range 0-125 NTU (nephelometric turbidity units), with a sensitivity of 0.02 NTU, or a range of 0-1000 NTU at a sensitivity of 0.12 NTU. The (S) instrument is stable over a temperature range of 0-30 degC. and is depth-rated to 300 m.",1,false,2020-01-17 14:25:59.0
http://vocab.nerc.ac.uk/collection/L22/current/TOOL0294/,SDN:L22::TOOL0294,Teledyne RDI Workhorse Sentinel-600 ADCP,An ADCP designed for self-contained use on moorings or vessel mounting. It has a patented 600 kHz broadband signal and a standard depth rating of 200 metres. It operates effectively between temperatures of -5 to 45 C and a range of up to 70m with a depth cell size of 4m.Velocity accuracy is +/- 0.3% or 0.3 cm/sec.,2,false,2013-08-22 12:43:39.0
http://vocab.nerc.ac.uk/collection/L22/current/TOOL0594/,SDN:L22::TOOL0594,Institute of Oceanographic Sciences MkII bottom pressure recorder,"The instrument comprised a strain gauge, vibrating wire or quartz pressure sensor and a temperature sensor in a self-contained housing connected to release and senor electronics, a data logger and battery pack located in an aluminium sphere. The logger was able to sample at intervals between 1.875 and 60 minutes with the inputs sampled continuously to give data values integrated over virtually the whole sampling interval.",1,false,2013-01-23 09:58:33.0
http://vocab.nerc.ac.uk/collection/L22/current/TOOL1124/,SDN:L22::TOOL1124,Campbell Scientific CS456 pressure transducer,"A submersible pressure transducer. Its applications are for long-term deployments such as water-level measurements in canals, wells, ponds, harbours, lakes, streams and tanks. It has a titanium case and outputs either a digital SDI-12 or RS-232 signal to indicate observed pressure and temperature. The CS456 replaces the CS455 transducer. It has a smaller gap between the water ports and the diaphragm so that less air is trapped that the user must remove during deployment. It is available in 6  pressure depth range options (0-2.9, 0-7.25, 0-14.5, 0-29, 0-72.5, 0-145 psig) and two accuracy options. The standard accuracy option provides +/-0.1% full-scale range TEB over the 0 - 60 degrees C temperature range. The high accuracy option provides +/-0.05% full scale range TEB over the 0 - 60 degrees C temperature range.",1,false,2017-04-04 10:06:11.0
http://vocab.nerc.ac.uk/collection/L22/current/TOOL0028/,SDN:L22::TOOL0028,Aanderaa RCM 9 IW Recording Current Meter,The RCM 9 IW is a single-point doppler recording current meter with a medium weight case to operate at depths of up to 2000 metres. Further information may be found on the BODC document server at URL http://www.bodc.ac.uk/data/documents/nodb/106028/,1,false,2010-09-07 11:26:56.0
http://vocab.nerc.ac.uk/collection/L22/current/TOOL0302/,SDN:L22::TOOL0302,Coastal Leasing MacroTide water level recorder,A sub-surface water level recorder designed for measurement of tidal signals and water temperature with an ICS Strain Gauge Pressure Sensor logged at 12-bit resolution and a YSI internal (or optionally external) thermistor. Pressure accuracy is 0.1% of measurement range. Temperature accuracy is 0.1C (resolution 0.02C).,1,false,2010-05-18 16:10:58.0
http://vocab.nerc.ac.uk/collection/L22/current/NETT0032/,SDN:L22::NETT0032,Diver-pushed net - Porter (1973),A 50 cm diameter ring net 200 cm long with 0.12 mm mesh pushed by a diver.,1,false,2011-10-21 14:18:49.0
http://vocab.nerc.ac.uk/collection/L22/current/TOOL0628/,SDN:L22::TOOL0628,Focal Technologies Corporation optical plankton counter,An in-situ instrument with a sampling tunnel that causes particles (presumed to be plankton) to pass through a collimated light beam that measures their effective spherical diameters. Counts are produced over the sampling interval (typically 30 seconds) of the number of particles in each of 128 equal size classes within a size range of 0-5500 microns. More information may be found in http://www.bodc.ac.uk/data/documents/nodb/104842/.,1,false,2013-07-02 16:03:17.0
http://vocab.nerc.ac.uk/collection/L22/current/TOOL1324/,SDN:L22::TOOL1324,National Oceanography Centre Spar Buoy [standard] capacitance wave wire buoy,"A custom-built system that uses capacitance wave wires mounted on a spar buoy to measure waves, wave breaking and whitecaps in-situ. Three wave wires stretch along the length of the top of the buoy and are used to measure the wave height relative to the buoy. The wires are mounted orthogonally to each other and the buoy is ballasted so that the wires are typically half submerged and are consistently orientated into the wind. The system is fitted with a compass and accelerometer to correct for buoy motion. The spar buoy principle is used to minimise motion and provide a steady platform for measurements. Wave measurements are verified by independent video and still cameras. Other sensors can be mounted on the buoy such as acoustic and optical sensors that measure sub-surface bubble clouds. The buoy has an overall length of 11 m and the system can be deployed for 5 continuous days.",1,false,2019-03-15 15:19:00.0
http://vocab.nerc.ac.uk/collection/L22/current/TOOL1366/,SDN:L22::TOOL1366,CODAR SeaSonde continuous surface current mapping and wave monitoring HF radar system,"A high-frequency radar system designed for fixed deployment on the shore or on offshore structures. It measures continuous sea-surface current velocities and wavefield conditions such as significant wave height, dominant on-shore direction and dominant wave period. The CODAR SeaSonde transmits radio waves, receives Doppler-shifted reflected signals and processes the resulting data into radial ocean current velocities. The data from two or more radial stations can be combined into total velocities, i.e. ocean currents resolved into their N-S and E-W components. Total velocities are available only in regions of overlap with other stations. For wave measurements, the SeaSonde works on the principal of Bragg scattering; radial stations detect radar backscatter from ocean waves with wavelengths one-half the radar wavelength. The radar system is available in three configurations: Standard, Hi-Res and Long-Range. The SeaSonde's spatial range varies from 15 - 220 km (dependent on the configuration), and offers 360 degrees coverage. The angular resolution is a 1-5 degree grid and is user selectable. Significant wave height accuracy is 7-15 percent, dominant on-shore direction accuracy is 5-12 degrees, wave period accuracy is 0.6 s, current accuracy is typically <7 percent of the total current velocity.",1,false,2019-10-17 15:48:07.0
http://vocab.nerc.ac.uk/collection/L22/current/TOOL0709/,SDN:L22::TOOL0709,TRIAXYS non-directional wave sensor,A sensor packaged in a small stainless steel box with a single connector for power and data that outputs fully processed wave data. Sampling is in bursts from 1-34 minutes with a sampling interval from 5-1440 minutes. It may be located anywhere on a floating platform and comprises three accelerometers and three rate sensors that measure displacement along the three orthogonal axes of the platform. Resolution is 0.01m for height and 0.1 second for period. Accuracy is better than 2% for height and period. More information is available in http://axystechnologies.com/wp-content/uploads/2014/01/TRIAXYS-NW-Sensors-Digital-Layout.pdf.,1,false,2014-06-30 14:47:55.0
http://vocab.nerc.ac.uk/collection/L22/current/TOOL0603/,SDN:L22::TOOL0603,Helzel Messtechnik WERA HF Radar,"A shore based remote sensing HF radar system used for near real-time mapping of ocean surface currents, waves and wind direction using short radio wave radar. It is a long-range, high resolution monitoring sytem which can detect signals from ranges of more than 200 km.",3,false,2013-03-13 16:11:10.0
http://vocab.nerc.ac.uk/collection/L22/current/TOOL0264/,SDN:L22::TOOL0264,Fugro Oceanor Wavescan buoy waverider,"A meteocean waverider buoy incorporating directional wave sensors with sophisticated on-board data reduction, data logging and telemetry capability. The buoy may also carry a meteorological tower and a sub-surface sensor package that are considered to be separate data production tools. More information is given in https://www.bodc.ac.uk/data/documents/nodb/64211/",1,false,2010-05-18 16:10:58.0
http://vocab.nerc.ac.uk/collection/L22/current/TOOL0733/,SDN:L22::TOOL0733,Teledyne RDI Workhorse NEMO-WHSW600 Waves Processing Array,A module that may be attached to the Workhorse ADCP Waves Array to process the data and reduce it to a volume that can be transmitted in near real-time. The maximum working depth is 200m.  More information may be found in http://www.rdinstruments.com/datasheets/nemo_ds.pdf.,1,false,2014-07-10 16:15:39.0
